pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
84,1528088522,e,1,tcp,1,192.168.100.148,51840,192.168.100.7,80,8,2249,RST,1,1528088529,92,7.45482,0.016777,0.016498,0.033554,0.000279,0.033275,5,3,919,1330,0.93899,0.536566,0.268283,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07313,1.12997,770,170,1,DoS,HTTP
85,1528088522,e,1,tcp,1,192.168.100.148,51842,192.168.100.7,80,8,1983,RST,1,1528088529,93,7.454511,0.018388,0.018206,0.036775,0.000181,0.036594,5,3,653,1330,0.939029,0.536588,0.268294,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07318,1.12997,770,170,1,DoS,HTTP
86,1528088522,e,1,tcp,1,192.168.100.148,51844,192.168.100.7,80,8,2084,RST,1,1528088529,94,7.454232,0.015538,0.015372,0.031076,0.000166,0.03091,5,3,754,1330,0.939064,0.536608,0.268304,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07322,1.12997,770,170,1,DoS,HTTP
87,1528088522,e,1,tcp,1,192.168.100.148,51846,192.168.100.7,80,8,2153,RST,1,1528088529,95,7.453865,0.017852,0.01712,0.035704,0.000732,0.034972,5,3,823,1330,0.93911,0.536634,0.268317,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07327,1.12997,770,170,1,DoS,HTTP
88,1528088522,e,1,tcp,1,192.168.100.148,51848,192.168.100.7,80,8,2284,RST,1,1528088529,96,7.453214,0.016114,0.015912,0.032228,0.000202,0.032026,5,3,954,1330,0.939192,0.536681,0.268341,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07336,1.12997,770,170,1,DoS,HTTP
89,1528088522,e,1,tcp,1,192.168.100.148,51850,192.168.100.7,80,8,2050,RST,1,1528088529,97,7.452866,0.018334,0.01741,0.036667,0.000924,0.035743,5,3,720,1330,0.939236,0.536706,0.268353,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07341,1.12997,770,170,1,DoS,HTTP
90,1528088522,e,1,tcp,1,192.168.100.148,51852,192.168.100.7,80,8,1971,RST,1,1528088529,98,7.451853,0.017675,0.017208,0.035349,0.000466,0.034883,5,3,641,1330,0.939364,0.536779,0.26839,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07356,1.12997,770,170,1,DoS,HTTP
91,1528088522,e,1,tcp,1,192.168.100.148,51854,192.168.100.7,80,8,2230,RST,1,1528088529,99,7.451413,0.017079,0.016732,0.034158,0.000347,0.033811,5,3,900,1330,0.939419,0.536811,0.268405,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07362,1.12997,770,170,1,DoS,HTTP
92,1528088522,e,1,tcp,1,192.168.100.148,51856,192.168.100.7,80,8,1947,RST,1,1528088529,100,7.451141,0.017556,0.017106,0.035113,0.00045,0.034663,5,3,617,1330,0.939453,0.536831,0.268415,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07366,1.12997,770,170,1,DoS,HTTP
93,1528088522,e,1,tcp,1,192.168.100.148,51858,192.168.100.7,80,8,2105,RST,1,1528088529,101,7.450774,0.016294,0.016085,0.032589,0.000209,0.03238,5,3,775,1330,0.9395,0.536857,0.268428,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07371,1.12997,770,170,1,DoS,HTTP
94,1528088522,e,1,tcp,1,192.168.100.148,51860,192.168.100.7,80,8,2111,RST,1,1528088529,102,7.450448,0.016744,0.016389,0.033488,0.000355,0.033133,5,3,781,1330,0.939541,0.53688,0.26844,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07376,1.12997,770,170,1,DoS,HTTP
95,1528088522,e,1,tcp,1,192.168.100.148,51862,192.168.100.7,80,8,2085,RST,1,1528088529,103,7.450152,0.017523,0.016945,0.035046,0.000578,0.034468,5,3,755,1330,0.939578,0.536902,0.268451,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.0738,1.12997,770,170,1,DoS,HTTP
96,1528088522,e,1,tcp,1,192.168.100.148,51864,192.168.100.7,80,8,2267,RST,1,1528088529,104,7.449653,0.016397,0.015931,0.032794,0.000466,0.032328,5,3,937,1330,0.939641,0.536938,0.268469,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07388,1.12997,770,170,1,DoS,HTTP
97,1528088522,e,1,tcp,1,192.168.100.148,51866,192.168.100.7,80,8,2017,RST,1,1528088529,105,7.449283,0.017268,0.016802,0.034537,0.000466,0.034071,5,3,687,1330,0.939688,0.536964,0.268482,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07393,1.12997,770,170,1,DoS,HTTP
98,1528088522,e,1,tcp,1,192.168.100.148,51868,192.168.100.7,80,8,2068,RST,1,1528088529,106,7.448872,0.016687,0.016175,0.033373,0.000511,0.032862,5,3,738,1330,0.93974,0.536994,0.268497,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07399,1.12997,770,170,1,DoS,HTTP
99,1528088522,e,1,tcp,1,192.168.100.148,51870,192.168.100.7,80,8,2212,RST,1,1528088529,107,7.448446,0.01829,0.017776,0.036581,0.000515,0.036066,5,3,882,1330,0.939793,0.537025,0.268512,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07405,1.12997,770,170,1,DoS,HTTP
100,1528088522,e,1,tcp,1,192.168.100.148,51872,192.168.100.7,80,8,2205,RST,1,1528088529,108,7.447988,0.016945,0.016739,0.03389,0.000206,0.033684,5,3,875,1330,0.939851,0.537058,0.268529,44549,201841,170,770,772,772,1.08621,1.12704,96,22,1.07412,1.12997,770,170,1,DoS,HTTP
101,1528088522,e,1,tcp,1,192.168.100.148,51874,192.168.100.7,80,8,2116,RST,1,1528088529,109,7.447095,0.017518,0.017123,0.035035,0.000394,0.034641,5,3,786,1330,0.939964,0.537122,0.268561,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07424,1.13548,375,375,1,DoS,HTTP
102,1528088522,e,1,tcp,1,192.168.100.148,51876,192.168.100.7,80,8,2056,RST,1,1528088529,110,7.446793,0.018226,0.018003,0.036451,0.000222,0.036229,5,3,726,1330,0.940002,0.537144,0.268572,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07429,1.13548,375,375,1,DoS,HTTP
103,1528088522,e,1,tcp,1,192.168.100.148,51878,192.168.100.7,80,8,2093,RST,1,1528088529,111,7.446422,0.016248,0.015753,0.032496,0.000495,0.032001,5,3,763,1330,0.940049,0.537171,0.268585,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07434,1.13548,375,375,1,DoS,HTTP
104,1528088522,e,1,tcp,1,192.168.100.148,51880,192.168.100.7,80,8,2244,RST,1,1528088529,112,7.445989,0.015741,0.015185,0.031482,0.000556,0.030926,5,3,914,1330,0.940103,0.537202,0.268601,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.0744,1.13548,375,375,1,DoS,HTTP
105,1528088522,e,1,tcp,1,192.168.100.148,51882,192.168.100.7,80,8,2276,RST,1,1528088529,113,7.445515,0.018049,0.017661,0.036097,0.000388,0.035709,5,3,946,1330,0.940163,0.537236,0.268618,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07447,1.13548,375,375,1,DoS,HTTP
106,1528088522,e,1,tcp,1,192.168.100.148,51884,192.168.100.7,80,8,2013,RST,1,1528088529,114,7.445183,0.016261,0.015894,0.032521,0.000367,0.032154,5,3,683,1330,0.940205,0.53726,0.26863,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07452,1.13548,375,375,1,DoS,HTTP
107,1528088522,e,1,tcp,1,192.168.100.148,51886,192.168.100.7,80,8,1998,RST,1,1528088529,115,7.444896,0.016533,0.016184,0.033066,0.000349,0.032717,5,3,668,1330,0.940241,0.537281,0.26864,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07456,1.13548,375,375,1,DoS,HTTP
108,1528088522,e,1,tcp,1,192.168.100.148,51888,192.168.100.7,80,8,2045,RST,1,1528088529,116,7.444608,0.018423,0.017975,0.036846,0.000448,0.036398,5,3,715,1330,0.940278,0.537302,0.268651,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.0746,1.13548,375,375,1,DoS,HTTP
109,1528088522,e,1,tcp,1,192.168.100.148,51890,192.168.100.7,80,8,2166,RST,1,1528088529,117,7.444331,0.018039,0.017657,0.036077,0.000381,0.035696,5,3,836,1330,0.940313,0.537322,0.268661,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07464,1.13548,375,375,1,DoS,HTTP
110,1528088522,e,1,tcp,1,192.168.100.148,51892,192.168.100.7,80,8,2022,RST,1,1528088529,118,7.444009,0.016085,0.015811,0.03217,0.000274,0.031896,5,3,692,1330,0.940354,0.537345,0.268672,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07469,1.13548,375,375,1,DoS,HTTP
111,1528088522,e,1,tcp,1,192.168.100.148,51894,192.168.100.7,80,8,2034,RST,1,1528088529,119,7.44371,0.017028,0.016578,0.034055,0.000449,0.033606,5,3,704,1330,0.940391,0.537366,0.268683,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07473,1.13548,375,375,1,DoS,HTTP
112,1528088522,e,1,tcp,1,192.168.100.148,51896,192.168.100.7,80,8,2181,RST,1,1528088529,120,7.443317,0.015992,0.015476,0.031985,0.000517,0.031468,5,3,851,1330,0.940441,0.537395,0.268697,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07479,1.13548,375,375,1,DoS,HTTP
113,1528088522,e,1,tcp,1,192.168.100.148,51898,192.168.100.7,80,8,2095,RST,1,1528088529,121,7.442859,0.017985,0.01759,0.035971,0.000396,0.035575,5,3,765,1330,0.940499,0.537428,0.268714,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07486,1.13548,375,375,1,DoS,HTTP
114,1528088522,e,1,tcp,1,192.168.100.148,51900,192.168.100.7,80,8,2073,RST,1,1528088529,122,7.44252,0.016271,0.015765,0.032542,0.000506,0.032036,5,3,743,1330,0.940542,0.537452,0.268726,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.0749,1.13548,375,375,1,DoS,HTTP
115,1528088522,e,1,tcp,1,192.168.100.148,51902,192.168.100.7,80,8,2236,RST,1,1528088529,123,7.442084,0.016798,0.016421,0.033596,0.000377,0.033219,5,3,906,1330,0.940597,0.537484,0.268742,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07497,1.13548,375,375,1,DoS,HTTP
116,1528088522,e,1,tcp,1,192.168.100.148,51904,192.168.100.7,80,8,2070,RST,1,1528088529,124,7.441765,0.016071,0.015554,0.032142,0.000517,0.031625,5,3,740,1330,0.940637,0.537507,0.268753,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07501,1.13548,375,375,1,DoS,HTTP
117,1528088522,e,1,tcp,1,192.168.100.148,51906,192.168.100.7,80,8,2253,RST,1,1528088529,125,7.441357,0.018624,0.018197,0.037247,0.000426,0.036821,5,3,923,1330,0.940689,0.537536,0.268768,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07507,1.13548,375,375,1,DoS,HTTP
118,1528088522,e,1,tcp,1,192.168.100.148,51908,192.168.100.7,80,8,2111,RST,1,1528088529,126,7.440987,0.017423,0.017065,0.034845,0.000358,0.034487,5,3,781,1330,0.940735,0.537563,0.268782,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07513,1.13548,375,375,1,DoS,HTTP
119,1528088522,e,1,tcp,1,192.168.100.148,51910,192.168.100.7,80,8,2043,RST,1,1528088529,127,7.440688,0.019109,0.017586,0.038217,0.001522,0.036695,5,3,713,1330,0.940773,0.537585,0.268792,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07517,1.13548,375,375,1,DoS,HTTP
120,1528088522,e,1,tcp,1,192.168.100.148,51912,192.168.100.7,80,8,1972,RST,1,1528088529,128,7.438841,0.015728,0.015542,0.031457,0.000187,0.03127,5,3,642,1330,0.941007,0.537718,0.268859,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07544,1.13548,375,375,1,DoS,HTTP
121,1528088522,e,1,tcp,1,192.168.100.148,51914,192.168.100.7,80,8,2189,RST,1,1528088529,129,7.438311,0.017406,0.016671,0.034812,0.000735,0.034077,5,3,859,1330,0.941074,0.537757,0.268878,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07551,1.13548,375,375,1,DoS,HTTP
122,1528088522,e,1,tcp,1,192.168.100.148,51916,192.168.100.7,80,8,2156,RST,1,1528088529,130,7.437623,0.017453,0.017142,0.034906,0.000311,0.034595,5,3,826,1330,0.941161,0.537806,0.268903,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07561,1.13548,375,375,1,DoS,HTTP
123,1528088522,e,1,tcp,1,192.168.100.148,51918,192.168.100.7,80,8,1980,RST,1,1528088529,131,7.437249,0.016647,0.016429,0.033294,0.000218,0.033076,5,3,650,1330,0.941208,0.537833,0.268917,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07567,1.13548,375,375,1,DoS,HTTP
124,1528088522,e,1,tcp,1,192.168.100.148,51920,192.168.100.7,80,8,2026,RST,1,1528088529,132,7.436808,0.016027,0.015848,0.032054,0.000179,0.031875,5,3,696,1330,0.941264,0.537865,0.268933,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07573,1.13548,375,375,1,DoS,HTTP
125,1528088522,e,1,tcp,1,192.168.100.148,51922,192.168.100.7,80,8,2029,RST,1,1528088529,133,7.436441,0.018276,0.017813,0.036552,0.000463,0.036089,5,3,699,1330,0.941311,0.537892,0.268946,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07578,1.13548,375,375,1,DoS,HTTP
126,1528088522,e,1,tcp,1,192.168.100.148,51924,192.168.100.7,80,8,2043,RST,1,1528088529,134,7.436036,0.01684,0.016649,0.033679,0.000191,0.033488,5,3,713,1330,0.941362,0.537921,0.268961,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07584,1.13548,375,375,1,DoS,HTTP
127,1528088522,e,1,tcp,1,192.168.100.148,51926,192.168.100.7,80,8,2117,RST,1,1528088529,135,7.435504,0.020056,0.01992,0.040111,0.000135,0.039976,5,3,787,1330,0.941429,0.53796,0.26898,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07592,1.13548,375,375,1,DoS,HTTP
128,1528088522,e,1,tcp,1,192.168.100.148,51928,192.168.100.7,80,8,2175,RST,1,1528088529,136,7.435023,0.020001,0.019854,0.040003,0.000148,0.039855,5,3,845,1330,0.94149,0.537994,0.268997,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07599,1.13548,375,375,1,DoS,HTTP
129,1528088522,e,1,tcp,1,192.168.100.148,51930,192.168.100.7,80,8,2168,RST,1,1528088529,137,7.434494,0.019935,0.019809,0.03987,0.000126,0.039744,5,3,838,1330,0.941557,0.538033,0.269016,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07607,1.13548,375,375,1,DoS,HTTP
130,1528088522,e,1,tcp,1,192.168.100.148,51932,192.168.100.7,80,8,1956,RST,1,1528088529,138,7.434169,0.019861,0.019739,0.039722,0.000122,0.0396,5,3,626,1330,0.941598,0.538056,0.269028,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07611,1.13548,375,375,1,DoS,HTTP
131,1528088522,e,1,tcp,1,192.168.100.148,51934,192.168.100.7,80,8,2059,RST,1,1528088529,139,7.433744,0.019796,0.01967,0.039593,0.000127,0.039466,5,3,729,1330,0.941652,0.538087,0.269043,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07617,1.13548,375,375,1,DoS,HTTP
132,1528088522,e,1,tcp,1,192.168.100.148,51936,192.168.100.7,80,8,2186,RST,1,1528088529,140,7.433139,0.019908,0.019458,0.039815,0.000449,0.039366,5,3,856,1330,0.941729,0.538131,0.269065,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07626,1.13548,375,375,1,DoS,HTTP
133,1528088522,e,1,tcp,1,192.168.100.148,51938,192.168.100.7,80,8,2025,RST,1,1528088529,141,7.432725,0.019698,0.019544,0.039396,0.000154,0.039242,5,3,695,1330,0.941781,0.538161,0.26908,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07632,1.13548,375,375,1,DoS,HTTP
134,1528088522,e,1,tcp,1,192.168.100.148,51940,192.168.100.7,80,8,2101,RST,1,1528088529,142,7.432293,0.019623,0.019501,0.039246,0.000122,0.039124,5,3,771,1330,0.941836,0.538192,0.269096,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07638,1.13548,375,375,1,DoS,HTTP
135,1528088522,e,1,tcp,1,192.168.100.148,51942,192.168.100.7,80,8,2176,RST,1,1528088529,143,7.431762,0.019579,0.019451,0.039159,0.000129,0.03903,5,3,846,1330,0.941903,0.53823,0.269115,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07646,1.13548,375,375,1,DoS,HTTP
136,1528088522,e,1,tcp,1,192.168.100.148,51944,192.168.100.7,80,8,2272,RST,1,1528088529,144,7.431129,0.019521,0.019368,0.039042,0.000153,0.038889,5,3,942,1330,0.941983,0.538276,0.269138,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07655,1.13548,375,375,1,DoS,HTTP
137,1528088522,e,1,tcp,1,192.168.100.148,51946,192.168.100.7,80,8,2062,RST,1,1528088529,145,7.430749,0.019455,0.01932,0.038911,0.000135,0.038776,5,3,732,1330,0.942032,0.538304,0.269152,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07661,1.13548,375,375,1,DoS,HTTP
138,1528088522,e,1,tcp,1,192.168.100.148,51948,192.168.100.7,80,8,2133,RST,1,1528088529,146,7.430328,0.019398,0.019277,0.038796,0.000121,0.038675,5,3,803,1330,0.942085,0.538334,0.269167,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07667,1.13548,375,375,1,DoS,HTTP
139,1528088522,e,1,tcp,1,192.168.100.148,51950,192.168.100.7,80,8,1994,RST,1,1528088529,147,7.430048,0.019339,0.019218,0.038679,0.000121,0.038558,5,3,664,1330,0.94212,0.538355,0.269177,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07671,1.13548,375,375,1,DoS,HTTP
140,1528088522,e,1,tcp,1,192.168.100.148,51952,192.168.100.7,80,8,2197,RST,1,1528088529,148,7.429514,0.019275,0.019154,0.03855,0.000121,0.038429,5,3,867,1330,0.942188,0.538393,0.269197,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07679,1.13548,375,375,1,DoS,HTTP
141,1528088522,e,1,tcp,1,192.168.100.148,51954,192.168.100.7,80,8,2016,RST,1,1528088529,149,7.429182,0.019232,0.019107,0.038463,0.000125,0.038338,5,3,686,1330,0.94223,0.538417,0.269209,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07683,1.13548,375,375,1,DoS,HTTP
142,1528088522,e,1,tcp,1,192.168.100.148,51956,192.168.100.7,80,8,2149,RST,1,1528088529,150,7.428763,0.019168,0.019047,0.038335,0.000121,0.038214,5,3,819,1330,0.942283,0.538448,0.269224,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.0769,1.13548,375,375,1,DoS,HTTP
143,1528088522,e,1,tcp,1,192.168.100.148,51958,192.168.100.7,80,8,2052,RST,1,1528088529,151,7.42837,0.019139,0.018976,0.038277,0.000162,0.038115,5,3,722,1330,0.942333,0.538476,0.269238,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.07695,1.13548,375,375,1,DoS,HTTP
144,1528088522,e s,2,tcp,1,192.168.100.148,51960,192.168.100.7,80,9,2418,RST,1,1528088529,152,7.428005,0.121316,0.083327,0.242632,0.037989,0.204643,6,3,1088,1330,1.077005,0.673128,0.269251,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.21163,1.13548,375,375,1,DoS,HTTP
145,1528088522,e s,2,tcp,1,192.168.100.148,51962,192.168.100.7,80,12,3617,RST,1,1528088529,153,7.427707,0.85307,0.815302,1.706141,0.037768,1.668373,9,3,2287,1330,1.480942,1.077048,0.269262,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.61557,1.13548,375,375,1,DoS,HTTP
146,1528088522,e s,2,tcp,1,192.168.100.148,51964,192.168.100.7,80,10,2518,RST,1,1528088529,154,7.427233,0.634905,0.597021,1.269809,0.037884,1.231925,7,3,1188,1330,1.211757,0.807838,0.269279,98911,98911,375,375,807,807,1.09611,1.09611,46,46,1.3464,1.13548,375,375,1,DoS,HTTP
147,1528088522,e,1,tcp,1,192.168.100.149,45374,192.168.100.5,80,2,134,RST,1,1528088522,155,0.000339,0.000339,0,0.000339,0.000339,0.000339,1,1,74,60,2949.852539,0,0,134,134,2,2,807,807,5899.71,5899.71,1,1,5899.71,1.13548,2,2,1,DoS,HTTP
148,1528088522,e,1,tcp,1,192.168.100.150,51388,192.168.100.3,80,10,1455,RST,1,1528088529,166,6.976219,0.965901,0.086882,1.931801,0.879019,1.052782,6,4,689,766,1.290097,0.716721,0.506463,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.43344,1.13548,430,430,1,DoS,HTTP
149,1528088522,e,1,tcp,1,192.168.100.150,51390,192.168.100.3,80,10,1581,RST,1,1528088529,167,6.97595,0.964513,0.915965,1.929027,0.048548,1.880479,6,4,815,766,1.290147,0.716748,0.430049,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.4335,1.13548,430,430,1,DoS,HTTP
150,1528088522,e,1,tcp,1,192.168.100.150,51392,192.168.100.3,80,10,1717,RST,1,1528088529,168,6.975627,0.964616,0.916022,1.929231,0.048594,1.880637,6,4,951,766,1.290207,0.716781,0.430069,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.43356,1.13548,430,430,1,DoS,HTTP
151,1528088522,e,1,tcp,1,192.168.100.150,51394,192.168.100.3,80,8,1347,RST,1,1528088529,169,6.975459,1.441311,1.441311,2.882623,0,2.882623,5,3,647,700,1.003518,0.573439,0.693813,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14688,1.13548,430,430,1,DoS,HTTP
152,1528088522,e,1,tcp,1,192.168.100.150,51396,192.168.100.3,80,8,1490,RST,1,1528088529,170,6.975136,1.44145,1.44145,2.882901,0,2.882901,5,3,790,700,1.003565,0.573466,0.693746,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14693,1.13548,430,430,1,DoS,HTTP
153,1528088522,e,1,tcp,1,192.168.100.150,51398,192.168.100.3,80,8,1537,RST,1,1528088529,171,6.974185,1.441261,1.441261,2.882522,0,2.882522,5,3,837,700,1.003702,0.573544,0.693837,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14709,1.13548,430,430,1,DoS,HTTP
154,1528088522,e,1,tcp,1,192.168.100.150,51400,192.168.100.3,80,8,1408,RST,1,1528088529,172,6.97392,1.443523,1.443523,2.887046,0,2.887046,5,3,708,700,1.00374,0.573566,0.69275,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14713,1.13548,430,430,1,DoS,HTTP
155,1528088522,e,1,tcp,1,192.168.100.150,51402,192.168.100.3,80,8,1543,RST,1,1528088529,173,6.973626,1.942364,1.942364,3.884728,0,3.884728,5,3,843,700,1.003782,0.57359,0.514837,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14718,1.13548,430,430,1,DoS,HTTP
156,1528088522,e,1,tcp,1,192.168.100.150,51404,192.168.100.3,80,8,1477,RST,1,1528088529,174,6.973348,1.946622,1.946622,3.893243,0,3.893243,5,3,777,700,1.003822,0.573613,0.513711,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14723,1.13548,430,430,1,DoS,HTTP
157,1528088522,e,1,tcp,1,192.168.100.150,51406,192.168.100.3,80,8,1627,RST,1,1528088529,175,6.973005,1.945173,1.945173,3.890346,0,3.890346,5,3,927,700,1.003871,0.573641,0.514093,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14728,1.13548,430,430,1,DoS,HTTP
158,1528088522,e,1,tcp,1,192.168.100.150,51408,192.168.100.3,80,8,1465,RST,1,1528088529,176,6.972775,1.945356,1.945356,3.890711,0,3.890711,5,3,765,700,1.003904,0.57366,0.514045,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14732,1.13548,430,430,1,DoS,HTTP
159,1528088522,e,1,tcp,1,192.168.100.150,51410,192.168.100.3,80,8,1425,RST,1,1528088529,177,6.972587,1.945496,1.945496,3.890992,0,3.890992,5,3,725,700,1.003932,0.573675,0.514008,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14735,1.13548,430,430,1,DoS,HTTP
160,1528088522,e,1,tcp,1,192.168.100.150,51412,192.168.100.3,80,8,1581,RST,1,1528088529,178,6.972266,1.945665,1.945665,3.891331,0,3.891331,5,3,881,700,1.003978,0.573702,0.513963,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.1474,1.13548,430,430,1,DoS,HTTP
161,1528088522,e,1,tcp,1,192.168.100.150,51414,192.168.100.3,80,8,1657,RST,1,1528088529,179,6.971901,1.945792,1.945792,3.891584,0,3.891584,5,3,957,700,1.00403,0.573732,0.51393,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14746,1.13548,430,430,1,DoS,HTTP
162,1528088522,e,1,tcp,1,192.168.100.150,51416,192.168.100.3,80,8,1452,RST,1,1528088529,180,6.971622,1.946002,1.946002,3.892004,0,3.892004,5,3,752,700,1.004071,0.573755,0.513874,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14751,1.13548,430,430,1,DoS,HTTP
163,1528088522,e,1,tcp,1,192.168.100.150,51418,192.168.100.3,80,8,1369,RST,1,1528088529,181,6.969352,2.445529,2.445529,4.891058,0,4.891058,5,3,669,700,1.004398,0.573941,0.408909,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14788,1.13548,430,430,1,DoS,HTTP
164,1528088522,e,1,tcp,1,192.168.100.150,51420,192.168.100.3,80,8,1421,RST,1,1528088529,182,6.965197,2.443696,2.443696,4.887391,0,4.887391,5,3,721,700,1.004997,0.574284,0.409216,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.14857,1.13548,430,430,1,DoS,HTTP
165,1528088522,e,1,tcp,1,192.168.100.150,51422,192.168.100.3,80,8,1406,RST,1,1528088529,183,6.952658,2.43767,2.43767,4.875341,0,4.875341,5,3,706,700,1.006809,0.57532,0.410228,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.15064,1.13548,430,430,1,DoS,HTTP
166,1528088522,e,1,tcp,1,192.168.100.150,51424,192.168.100.3,80,8,1611,RST,1,1528088529,184,6.952258,2.437782,2.437782,4.875564,0,4.875564,5,3,911,700,1.006867,0.575353,0.410209,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.15071,1.13548,430,430,1,DoS,HTTP
167,1528088522,e,1,tcp,1,192.168.100.150,51426,192.168.100.3,80,8,1369,RST,1,1528088529,185,6.952003,2.437948,2.437948,4.875897,0,4.875897,5,3,669,700,1.006904,0.575374,0.410181,78325,78325,430,430,807,807,1.16659,1.16659,53,53,1.15075,1.13548,430,430,1,DoS,HTTP
